order_id,customer_id,segment,region,order_amount,order_status,order_date,churn_risk
54171,736,SMB,West,67.86,completed,2024-05-10,High
54172,134,Starter,North,82.04,completed,2024-05-10,High
54173,712,Starter,Central,689.28,completed,2024-05-10,High
54174,385,SMB,West,244.15,completed,2024-05-10,High
54175,451,SMB,South,26.11,completed,2024-05-10,High
54176,731,Mid-Market,North,323.84,completed,2024-05-10,High
54177,364,Starter,Central,165.48,completed,2024-05-10,High
54178,621,Mid-Market,North,346.9,completed,2024-05-10,High
54179,207,Mid-Market,South,77.72,completed,2024-05-10,High
54180,286,Mid-Market,Central,108.69,completed,2024-05-10,High
54181,167,Starter,Central,354.83,completed,2024-05-10,High
54182,803,Starter,West,62.74,completed,2024-05-10,High
54183,343,Mid-Market,West,385.65,shipped,2024-05-10,High
54184,187,SMB,North,279.48,completed,2024-05-10,High
54185,397,SMB,East,606.05,shipped,2024-05-10,High
54186,207,Mid-Market,South,73.79,cancelled,2024-05-10,High
54187,528,Starter,North,55.33,pending,2024-05-10,High
54188,829,SMB,Central,75.27,shipped,2024-05-10,High
54189,605,Mid-Market,North,479.0,shipped,2024-05-10,High
54190,815,SMB,West,75.76,completed,2024-05-10,High
54191,399,SMB,West,139.93,completed,2024-05-10,High
54192,1009,,,92.55,completed,2024-05-10,High
54193,274,Enterprise,East,90.68,completed,2024-05-11,High
54194,392,Starter,South,47.24,completed,2024-05-11,High
54195,408,Mid-Market,Central,130.53,completed,2024-05-11,High
54196,39,Starter,Central,298.97,cancelled,2024-05-11,High
54197,195,Starter,Central,22.61,completed,2024-05-11,High
54198,184,SMB,North,345.04,completed,2024-05-11,High
54199,827,Starter,South,179.26,completed,2024-05-11,High
54200,458,Starter,Central,158.86,completed,2024-05-11,High
54201,699,Mid-Market,Central,162.48,completed,2024-05-11,High
54202,896,Mid-Market,West,67.7,completed,2024-05-11,High
54203,638,Mid-Market,South,95.46,completed,2024-05-11,High
54204,900,Mid-Market,West,255.88,completed,2024-05-11,High
54205,825,Starter,South,69.87,completed,2024-05-11,High
54206,149,Mid-Market,Central,110.24,completed,2024-05-11,High
54207,54,SMB,East,17.97,completed,2024-05-11,High
54208,104,Starter,West,213.39,completed,2024-05-11,High
54209,73,Mid-Market,North,96.12,completed,2024-05-11,High
54210,234,Starter,West,126.78,completed,2024-05-11,High
54211,171,Starter,Central,33.27,completed,2024-05-11,High
54212,894,Starter,South,733.98,completed,2024-05-11,High
54213,177,Starter,East,69.03,completed,2024-05-11,High
54214,178,Starter,South,166.17,shipped,2024-05-11,High
54215,16,Mid-Market,North,145.57,completed,2024-05-11,High
54216,424,Starter,Central,245.63,shipped,2024-05-11,High
54217,212,Starter,South,67.19,completed,2024-05-11,High
54218,58,Mid-Market,Central,226.54,completed,2024-05-11,High
54219,558,Mid-Market,South,87.31,shipped,2024-05-11,High
54220,159,Mid-Market,East,94.44,pending,2024-05-11,High
54221,198,SMB,East,182.54,pending,2024-05-11,High
54222,283,Starter,West,245.07,completed,2024-05-11,High
54223,504,SMB,North,179.88,completed,2024-05-11,High
54224,737,Starter,East,360.21,pending,2024-05-11,High
54225,61,Starter,East,65.35,completed,2024-05-12,High
54226,112,Mid-Market,East,361.32,shipped,2024-05-12,High
54227,316,Starter,West,36.04,completed,2024-05-12,High
54228,25,Starter,Central,176.61,pending,2024-05-12,High
54229,756,SMB,West,133.99,pending,2024-05-12,High
54230,828,Starter,North,117.37,completed,2024-05-12,High
54231,376,Starter,Central,70.86,completed,2024-05-12,High
54232,859,Starter,South,120.1,completed,2024-05-12,High
54233,366,Starter,South,41.47,completed,2024-05-12,High
54234,336,Mid-Market,Central,84.14,completed,2024-05-12,High
54235,747,Starter,South,30.58,completed,2024-05-12,High
54236,118,Mid-Market,South,142.24,shipped,2024-05-12,High
54237,295,Mid-Market,South,30.1,cancelled,2024-05-12,High
54238,78,Mid-Market,East,41.21,completed,2024-05-12,High
54239,327,Starter,North,28.4,completed,2024-05-12,High
54240,407,Starter,West,87.02,shipped,2024-05-12,High
54241,185,Starter,East,291.73,pending,2024-05-12,High
54242,726,SMB,Central,371.11,shipped,2024-05-12,High
54243,680,SMB,South,26.19,completed,2024-05-12,High
54244,354,Mid-Market,South,165.99,pending,2024-05-12,High
54245,584,Starter,West,187.99,completed,2024-05-12,High
54246,560,Starter,North,129.46,pending,2024-05-12,High
54247,408,Mid-Market,Central,179.94,pending,2024-05-12,High
54248,194,Starter,North,54.93,pending,2024-05-12,High
54249,834,Mid-Market,North,115.9,completed,2024-05-12,High
54250,470,Enterprise,Central,89.36,pending,2024-05-12,Low
54251,22,Mid-Market,East,29.1,completed,2024-05-12,High
54252,235,Mid-Market,West,162.35,completed,2024-05-12,High
54253,284,Mid-Market,Central,117.54,shipped,2024-05-12,High
54254,287,Starter,East,63.27,completed,2024-05-12,High
54255,468,SMB,Central,111.28,completed,2024-05-12,High
54256,870,Enterprise,Central,238.95,shipped,2024-05-12,High
54257,481,Starter,West,257.66,shipped,2024-05-13,High
54258,54,SMB,East,172.27,shipped,2024-05-13,High
54259,572,SMB,North,109.6,completed,2024-05-13,High
54260,681,SMB,North,143.61,shipped,2024-05-13,High
54261,456,Starter,West,87.92,completed,2024-05-13,High
54262,217,Starter,Central,35.3,shipped,2024-05-13,High
54263,44,Enterprise,West,88.07,completed,2024-05-13,High
54264,109,Mid-Market,East,128.36,shipped,2024-05-13,High
54265,764,SMB,East,152.01,completed,2024-05-13,High
54266,206,Mid-Market,South,426.87,cancelled,2024-05-13,High
54267,378,Mid-Market,East,240.31,completed,2024-05-13,High
54268,771,Mid-Market,North,39.73,completed,2024-05-13,High
54269,658,Starter,East,43.71,completed,2024-05-13,High
54270,129,Mid-Market,East,30.89,shipped,2024-05-13,High
54271,20,Starter,Central,216.02,completed,2024-05-13,High
54272,226,Mid-Market,East,198.69,completed,2024-05-13,High
54273,560,Starter,North,659.24,completed,2024-05-13,High
54274,474,SMB,North,125.73,shipped,2024-05-13,High
54275,718,Enterprise,South,277.66,completed,2024-05-13,High
54276,900,Mid-Market,West,143.86,completed,2024-05-13,High
54277,115,Starter,South,325.82,completed,2024-05-13,High
54278,224,Starter,Central,206.49,shipped,2024-05-13,High
54279,185,Starter,East,169.45,completed,2024-05-13,High
54280,363,Starter,North,139.9,pending,2024-05-13,High
54281,593,Mid-Market,Central,207.54,pending,2024-05-13,High
54282,687,Starter,South,96.62,completed,2024-05-13,High
54283,322,SMB,North,30.23,completed,2024-05-13,High
54284,247,Starter,South,21.12,shipped,2024-05-13,High
54285,893,SMB,West,112.81,cancelled,2024-05-13,High
54286,356,Starter,West,152.18,shipped,2024-05-13,High
54287,650,Starter,East,27.32,completed,2024-05-13,High
54288,388,Mid-Market,East,65.72,completed,2024-05-13,High
54289,551,Starter,West,73.3,completed,2024-05-14,High
54290,54,SMB,East,139.1,completed,2024-05-14,High
54291,214,Mid-Market,Central,63.96,completed,2024-05-14,High
54292,201,Starter,East,30.08,completed,2024-05-14,High
54293,781,Starter,West,42.02,completed,2024-05-14,High
54294,830,Starter,South,43.66,completed,2024-05-14,High
54295,642,Starter,South,292.44,completed,2024-05-14,High
54296,302,Starter,West,65.18,completed,2024-05-14,High
54297,228,Starter,North,203.13,pending,2024-05-14,High
54298,669,Mid-Market,East,140.84,completed,2024-05-14,High
54299,101,Mid-Market,South,581.09,completed,2024-05-14,High
54300,484,Starter,Central,62.79,completed,2024-05-14,High
54301,607,Mid-Market,Central,40.86,completed,2024-05-14,High
54302,681,SMB,North,23.02,completed,2024-05-14,High
54303,435,Mid-Market,West,56.36,completed,2024-05-14,High
54304,110,Mid-Market,Central,187.84,completed,2024-05-14,High
54305,783,Starter,South,28.37,pending,2024-05-14,High
54306,790,Enterprise,South,57.1,completed,2024-05-14,High
54307,85,Starter,North,304.97,completed,2024-05-14,High
54308,524,SMB,Central,146.18,shipped,2024-05-14,High
54309,253,SMB,East,25.81,completed,2024-05-14,High
54310,364,Starter,Central,22.33,shipped,2024-05-14,High
54311,494,Mid-Market,Central,24.46,completed,2024-05-14,High
54312,753,Starter,East,441.77,completed,2024-05-14,High
54313,177,Starter,East,299.44,completed,2024-05-14,High
54314,641,Mid-Market,Central,294.59,cancelled,2024-05-14,High
54315,442,Enterprise,North,401.98,completed,2024-05-14,High
54316,199,SMB,West,120.56,completed,2024-05-14,High
54317,690,Mid-Market,West,57.62,completed,2024-05-14,High
54318,826,Enterprise,Central,91.96,completed,2024-05-14,High
54319,650,Starter,East,205.34,pending,2024-05-14,High
54320,272,SMB,Central,328.16,completed,2024-05-14,High
54321,703,Starter,North,100.66,pending,2024-05-15,High
54322,412,Enterprise,West,129.98,completed,2024-05-15,High
54323,334,Mid-Market,Central,417.76,pending,2024-05-15,High
54324,589,Mid-Market,North,32.06,completed,2024-05-15,High
54325,283,Starter,West,312.4,pending,2024-05-15,High
54326,725,Starter,South,41.03,completed,2024-05-15,High
54327,159,Mid-Market,East,114.21,shipped,2024-05-15,High
54328,607,Mid-Market,Central,51.97,completed,2024-05-15,High
54329,858,Starter,East,153.55,completed,2024-05-15,High
54330,375,Mid-Market,East,137.66,shipped,2024-05-15,High
54331,533,Enterprise,Central,86.71,completed,2024-05-15,High
54332,286,Mid-Market,Central,313.5,pending,2024-05-15,High
54333,36,SMB,Central,176.74,completed,2024-05-15,High
54334,888,Mid-Market,Central,206.59,completed,2024-05-15,High
54335,693,Starter,North,39.49,pending,2024-05-15,High
54336,306,Enterprise,West,337.05,completed,2024-05-15,High
54337,877,SMB,East,42.42,completed,2024-05-15,High
54338,187,SMB,North,52.81,cancelled,2024-05-15,High
54339,336,Mid-Market,Central,35.55,completed,2024-05-15,High
54340,204,SMB,North,102.07,completed,2024-05-15,High
54341,833,Mid-Market,North,343.0,completed,2024-05-15,High
54342,246,Enterprise,East,58.64,pending,2024-05-15,High
54343,584,Starter,West,85.2,cancelled,2024-05-15,High
54344,683,Mid-Market,West,295.69,cancelled,2024-05-15,High
54345,387,Starter,East,159.28,completed,2024-05-15,High
54346,341,Starter,North,223.92,completed,2024-05-15,High
54347,57,Mid-Market,East,51.12,completed,2024-05-15,High
54348,474,SMB,North,204.08,completed,2024-05-15,High
54349,141,Enterprise,West,53.74,completed,2024-05-15,High
54350,382,Starter,South,670.09,completed,2024-05-15,High
54351,821,SMB,South,138.11,pending,2024-05-15,High
54352,481,Starter,West,193.43,shipped,2024-05-15,High
54353,348,Mid-Market,North,33.9,completed,2024-05-16,High
54354,853,Mid-Market,South,58.28,cancelled,2024-05-16,High
54355,420,SMB,West,37.58,cancelled,2024-05-16,High
54356,165,Mid-Market,South,89.19,completed,2024-05-16,High
54357,467,Starter,South,65.14,completed,2024-05-16,High
54358,248,Enterprise,South,213.03,completed,2024-05-16,High
54359,583,Starter,South,32.26,completed,2024-05-16,High
54360,383,Starter,West,224.18,completed,2024-05-16,High
54361,468,SMB,Central,22.02,completed,2024-05-16,High
54362,557,Mid-Market,West,48.85,pending,2024-05-16,High
54363,345,Starter,East,250.51,completed,2024-05-16,High
54364,429,Starter,Central,218.67,completed,2024-05-16,High
54365,282,Starter,West,112.03,completed,2024-05-16,High
54366,485,Starter,Central,22.69,completed,2024-05-16,High
54367,247,Starter,South,156.2,completed,2024-05-16,High
54368,384,SMB,South,93.31,completed,2024-05-16,High
54369,873,Starter,North,72.09,cancelled,2024-05-16,High
54370,753,Starter,East,168.42,completed,2024-05-16,High
54371,685,Enterprise,Central,101.07,shipped,2024-05-16,High
54372,211,Starter,West,29.55,completed,2024-05-16,High
54373,530,SMB,Central,386.45,completed,2024-05-16,High
54374,428,SMB,North,241.1,completed,2024-05-16,High
54375,444,Starter,South,23.7,shipped,2024-05-16,High
54376,66,Starter,Central,126.69,pending,2024-05-16,High
54377,613,Starter,West,28.06,completed,2024-05-16,High
54378,289,Starter,East,287.37,completed,2024-05-16,High
54379,401,Mid-Market,Central,157.4,completed,2024-05-16,High
54380,452,Starter,East,43.39,shipped,2024-05-16,High
54381,610,Starter,North,18.14,completed,2024-05-16,High
54382,378,Mid-Market,East,19.81,completed,2024-05-16,High
54383,500,Enterprise,West,121.2,completed,2024-05-16,High
54384,490,SMB,East,213.85,completed,2024-05-16,High
54385,73,Mid-Market,North,34.32,pending,2024-05-17,High
54386,438,SMB,West,52.52,completed,2024-05-17,High
54387,295,Mid-Market,South,74.46,completed,2024-05-17,High
54388,260,Mid-Market,East,51.9,completed,2024-05-17,High
54389,876,Mid-Market,East,89.47,completed,2024-05-17,High
54390,587,Mid-Market,North,138.02,completed,2024-05-17,High
54391,283,Starter,West,188.25,shipped,2024-05-17,High
54392,274,Enterprise,East,512.7,completed,2024-05-17,High
54393,783,Starter,South,415.71,completed,2024-05-17,High
54394,708,SMB,South,141.64,completed,2024-05-17,High
54395,220,SMB,North,213.72,shipped,2024-05-17,High
54396,715,Starter,East,467.0,completed,2024-05-17,High
54397,1003,,,28.07,shipped,2024-05-17,High
54398,528,Starter,North,15.85,completed,2024-05-17,High
54399,567,Starter,South,19.54,shipped,2024-05-17,High
54400,529,Mid-Market,East,139.29,completed,2024-05-17,High
54401,109,Mid-Market,East,230.85,completed,2024-05-17,High
54402,165,Mid-Market,South,83.61,completed,2024-05-17,High
54403,817,Starter,North,133.2,pending,2024-05-17,High
54404,534,Starter,North,123.96,pending,2024-05-17,High
54405,892,SMB,Central,29.94,shipped,2024-05-17,High
54406,649,SMB,East,73.2,shipped,2024-05-17,High
54407,14,Mid-Market,South,17.94,completed,2024-05-17,High
54408,832,Starter,North,32.6,completed,2024-05-17,High
54409,715,Starter,East,265.58,cancelled,2024-05-17,High
54410,653,Starter,East,280.28,pending,2024-05-17,High
54411,713,Starter,West,257.88,completed,2024-05-17,High
54412,10,SMB,East,209.64,completed,2024-05-17,High
54413,665,Mid-Market,Central,251.48,completed,2024-05-17,High
54414,447,Enterprise,West,181.75,completed,2024-05-17,High
54415,187,SMB,North,181.22,completed,2024-05-17,High
54416,314,Enterprise,East,180.1,completed,2024-05-17,High
54417,70,Enterprise,West,123.25,completed,2024-05-18,High
54418,88,Starter,North,82.73,shipped,2024-05-18,High
54419,855,Mid-Market,West,211.51,shipped,2024-05-18,High
54420,856,Mid-Market,North,68.21,shipped,2024-05-18,High
54421,601,Mid-Market,East,132.43,shipped,2024-05-18,High
54422,279,SMB,East,100.2,completed,2024-05-18,High
54423,728,SMB,East,63.57,shipped,2024-05-18,High
54424,344,Starter,North,566.48,completed,2024-05-18,High
54425,770,SMB,Central,59.91,cancelled,2024-05-18,High
54426,698,Starter,Central,70.51,completed,2024-05-18,High
54427,678,Starter,Central,41.44,pending,2024-05-18,High
54428,62,Starter,East,274.72,completed,2024-05-18,High
54429,616,Enterprise,East,147.5,completed,2024-05-18,High
54430,728,SMB,East,157.41,completed,2024-05-18,High
54431,459,Mid-Market,South,272.69,completed,2024-05-18,High
54432,622,Mid-Market,North,77.99,completed,2024-05-18,High
54433,408,Mid-Market,Central,47.28,completed,2024-05-18,High
54434,337,SMB,South,48.17,shipped,2024-05-18,High
54435,25,Starter,Central,212.86,completed,2024-05-18,High
54436,234,Starter,West,157.83,completed,2024-05-18,High
54437,795,Mid-Market,Central,49.66,completed,2024-05-18,High
54438,899,Mid-Market,South,38.51,completed,2024-05-18,High
54439,525,SMB,West,34.29,completed,2024-05-18,High
54440,749,Enterprise,South,163.25,completed,2024-05-18,High
54441,887,Starter,West,15.02,cancelled,2024-05-18,High
54442,515,Mid-Market,West,17.77,completed,2024-05-18,High
54443,558,Mid-Market,South,89.03,shipped,2024-05-18,High
54444,834,Mid-Market,North,191.33,shipped,2024-05-18,High
54445,421,SMB,South,193.14,pending,2024-05-18,High
54446,89,SMB,North,99.35,completed,2024-05-18,High
54447,862,Starter,East,191.2,completed,2024-05-18,High
54448,276,Starter,South,125.44,completed,2024-05-18,High
54449,802,Mid-Market,North,580.39,pending,2024-05-19,High
54450,786,Enterprise,West,41.59,completed,2024-05-19,High
54451,638,Mid-Market,South,152.69,cancelled,2024-05-19,High
54452,893,SMB,West,116.37,completed,2024-05-19,High
54453,251,Starter,West,47.44,completed,2024-05-19,High
54454,619,SMB,North,222.94,completed,2024-05-19,High
54455,526,Starter,South,63.34,completed,2024-05-19,High
54456,607,Mid-Market,Central,87.12,pending,2024-05-19,High
54457,559,SMB,Central,85.46,completed,2024-05-19,High
54458,309,SMB,Central,57.0,completed,2024-05-19,High
54459,71,SMB,North,99.5,completed,2024-05-19,High
54460,648,Starter,West,111.18,completed,2024-05-19,High
54461,674,Starter,West,219.52,completed,2024-05-19,High
54462,743,SMB,North,232.27,completed,2024-05-19,High
54463,93,SMB,South,40.9,completed,2024-05-19,High
54464,159,Mid-Market,East,149.76,completed,2024-05-19,High
54465,192,SMB,East,354.79,completed,2024-05-19,High
54466,194,Starter,North,32.28,completed,2024-05-19,High
54467,193,Enterprise,Central,111.06,completed,2024-05-19,High
54468,694,Mid-Market,West,223.16,shipped,2024-05-19,High
54469,799,Starter,South,156.82,pending,2024-05-19,High
54470,233,Starter,Central,30.9,shipped,2024-05-19,High
54471,375,Mid-Market,East,90.78,cancelled,2024-05-19,High
54472,345,Starter,East,121.16,completed,2024-05-19,High
54473,200,SMB,Central,837.54,completed,2024-05-19,High
54474,508,SMB,East,44.51,completed,2024-05-19,High
54475,189,Starter,East,621.18,completed,2024-05-19,High
54476,796,SMB,Central,85.78,completed,2024-05-19,High
54477,569,Enterprise,South,48.53,shipped,2024-05-19,High
54478,339,Starter,East,95.19,completed,2024-05-19,High
54479,808,Enterprise,East,157.79,completed,2024-05-19,High
54480,188,Starter,East,51.02,completed,2024-05-19,High
54481,420,SMB,West,66.68,completed,2024-05-20,High
